method_id,project,bug_id,version_key,class_fqn,method_name,start_line,end_line,loc,num_params,num_local_vars,num_method_calls,num_arith_ops,num_rel_ops,num_logical_ops,num_literals,num_nodes,num_edges,cyclomatic_complexity,num_conditions,num_branches,num_joins,num_loops,num_returns,max_nesting_depth,branch_ratio,has_loop,has_branching,num_unique_lines,num_total_mutants,num_killed,num_survived,num_excluded,mutation_score,frac_ROR,frac_AOR,frac_LOR,frac_COR,frac_SOR,frac_ORU,frac_LVR,frac_STD,mutation_score_bin
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_register_517,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,register,517,524,5,1,0,8,0,3,0,0,4,4,2,1,1,1,0,0,1,0.25,0,1,4,3,3,0,0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_863,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,863,896,26,1,0,23,3,1,0,0,22,31,11,10,19,10,9,1,10,0.8636,1,1,22,26,26,0,0,1.0,0.038461538461538464,0.46153846153846156,0.0,0.07692307692307693,0.0,0.0,0.0,0.4230769230769231,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_unregister_538,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,unregister,538,548,7,1,0,9,0,3,0,0,6,5,1,2,2,0,0,0,2,0.3333,0,1,6,5,3,2,0,0.6,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.4,low
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_reflectionHashCode_349,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,reflectionHashCode,349,363,11,6,5,11,0,9,1,1,10,11,3,1,2,2,1,1,1,0.2,1,1,9,10,7,3,0,0.7,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.3,low
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_<init>_587,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,<init>,587,602,11,2,1,9,2,4,0,10,20,23,5,4,4,4,0,0,4,0.2,0,1,11,31,9,22,0,0.2903225806451613,0.3870967741935484,0.25806451612903225,0.0,0.0,0.0,0.0,0.3225806451612903,0.03225806451612903,low
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_reflectionHashCode_395,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,reflectionHashCode,395,397,2,1,0,2,0,0,0,2,1,0,1,0,1,1,1,1,0,1.0,1,1,1,5,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_reflectionHashCode_431,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,reflectionHashCode,431,433,2,2,1,2,0,0,0,2,1,0,1,0,1,1,1,1,0,1.0,1,1,1,4,4,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_reflectionHashCode_505,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,reflectionHashCode,505,507,2,2,1,2,0,0,0,2,1,0,1,0,1,1,1,1,0,1.0,1,1,1,5,4,1,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,medium
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_632,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,632,641,7,1,1,4,3,2,0,1,7,8,3,1,3,3,3,1,1,0.4286,1,1,5,11,11,0,0,1.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_618,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,618,621,3,1,0,1,2,0,0,2,2,1,1,0,0,0,0,1,0,0.0,0,0,2,15,15,0,0,1.0,0.0,0.5333333333333333,0.0,0.13333333333333333,0.0,0.0,0.26666666666666666,0.06666666666666667,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_670,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,670,679,7,1,1,4,3,2,0,1,7,8,3,1,3,3,3,1,1,0.4286,1,1,5,11,11,0,0,1.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_654,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,654,657,3,1,0,1,2,0,0,0,2,1,1,0,0,0,0,1,0,0.0,0,0,2,9,9,0,0,1.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_704,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,704,713,7,1,1,4,3,2,0,1,7,8,3,1,3,3,3,1,1,0.4286,1,1,5,11,11,0,0,1.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_690,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,690,693,3,1,0,1,2,0,0,0,2,1,1,0,0,0,0,1,0,0.0,0,0,2,9,9,0,0,1.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_829,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,829,832,3,1,0,1,2,1,0,1,2,1,1,0,0,0,0,1,0,0.0,0,0,2,14,13,1,0,0.9285714285714286,0.0,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,medium
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_737,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,737,746,7,1,1,4,3,2,0,1,7,8,3,1,3,3,3,1,1,0.4286,1,1,5,11,11,0,0,1.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_757,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,757,760,3,1,0,2,2,0,0,0,2,1,1,0,0,0,0,1,0,0.0,0,0,2,9,9,0,0,1.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_771,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,771,780,7,1,1,4,3,2,0,1,7,8,3,1,3,3,3,1,1,0.4286,1,1,5,11,11,0,0,1.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_805,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,805,814,7,1,1,4,3,2,0,1,7,8,3,1,3,3,3,1,1,0.4286,1,1,5,11,11,0,0,1.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_791,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,791,794,3,1,0,1,2,0,0,0,2,1,1,0,0,0,0,1,0,0.0,0,0,2,9,9,0,0,1.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_843,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,843,852,7,1,1,4,3,2,0,1,7,8,3,1,3,3,3,1,1,0.4286,1,1,5,11,11,0,0,1.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_941,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,941,950,7,1,1,4,3,2,0,1,7,8,3,1,3,3,3,1,1,0.4286,1,1,5,11,11,0,0,1.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_907,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,907,916,7,1,1,4,3,2,0,1,7,8,3,1,3,3,3,1,1,0.4286,1,1,5,11,11,0,0,1.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,high
Lang-32f_org.apache.commons.lang3.builder.HashCodeBuilder_append_927,Lang,32,Lang-32f,org.apache.commons.lang3.builder.HashCodeBuilder,append,927,930,3,1,0,1,2,0,0,0,2,1,1,0,0,0,0,1,0,0.0,0,0,2,9,9,0,0,1.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_isSameDay_175,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,isSameDay,175,184,8,2,3,8,0,2,1,1,8,8,2,1,2,2,1,1,1,0.25,1,1,7,8,4,4,0,0.5,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,low
Lang-21f_org.apache.commons.lang3.time.DateUtils_isSameDay_199,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,isSameDay,199,206,6,2,1,10,0,5,3,1,4,4,2,1,1,1,0,1,1,0.25,0,1,3,23,10,13,0,0.43478260869565216,0.4782608695652174,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,low
Lang-21f_org.apache.commons.lang3.time.DateUtils_isSameInstant_220,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,isSameInstant,220,225,4,2,1,5,0,3,1,1,4,4,2,1,1,1,0,1,1,0.25,0,1,3,9,4,5,0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,low
Lang-21f_org.apache.commons.lang3.time.DateUtils_isSameInstant_238,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,isSameInstant,238,243,4,2,1,7,0,3,1,1,4,4,2,1,1,1,0,1,1,0.25,0,1,3,9,4,5,0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,low
Lang-21f_org.apache.commons.lang3.time.DateUtils_isSameLocalTime_258,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,isSameLocalTime,258,270,11,2,1,20,0,10,8,1,4,4,2,1,1,1,0,1,1,0.25,0,1,3,56,24,32,0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,low
Lang-21f_org.apache.commons.lang3.time.DateUtils_parseDate_287,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,parseDate,287,289,2,2,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_parseDateWithLeniency_326,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,parseDateWithLeniency,326,359,20,3,7,21,5,5,2,12,24,27,5,4,5,4,2,1,4,0.2083,1,1,18,41,25,16,0,0.6097560975609756,0.1951219512195122,0.0975609756097561,0.0,0.2926829268292683,0.0,0.0,0.2926829268292683,0.12195121951219512,low
Lang-21f_org.apache.commons.lang3.time.DateUtils_parseDateStrictly_307,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,parseDateStrictly,307,309,2,2,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_add_484,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,add,484,492,7,3,3,7,0,1,0,1,7,7,2,1,2,2,1,1,1,0.2857,1,1,6,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,low
Lang-21f_org.apache.commons.lang3.time.DateUtils_set_613,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,set,613,623,8,3,3,8,0,1,0,1,8,8,2,1,2,2,1,1,1,0.25,1,1,7,5,4,1,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.6,medium
Lang-21f_org.apache.commons.lang3.time.DateUtils_toCalendar_634,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,toCalendar,634,638,4,1,1,3,0,0,0,0,3,2,1,0,0,0,0,1,0,0.0,0,0,3,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_round_669,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,round,669,677,7,2,2,7,0,1,0,1,7,7,2,1,1,1,0,1,1,0.1429,0,1,6,3,3,0,0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_modify_941,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,modify,941,1077,71,3,15,51,18,28,7,36,73,93,22,20,23,17,4,2,13,0.3151,1,1,65,255,225,30,0,0.8823529411764706,0.3254901960784314,0.1568627450980392,0.0,0.11764705882352941,0.0,0.0,0.30196078431372547,0.09803921568627451,medium
Lang-21f_org.apache.commons.lang3.time.DateUtils_round_707,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,round,707,714,6,2,2,5,0,1,0,1,6,6,2,1,1,1,0,1,1,0.1667,0,1,5,2,2,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_round_746,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,round,746,757,9,2,1,9,1,1,0,2,10,10,2,3,5,3,2,2,3,0.5,1,1,7,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_truncate_776,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,truncate,776,784,7,2,2,7,0,1,0,1,7,7,2,1,1,1,0,1,1,0.1429,0,1,6,3,3,0,0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_truncate_802,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,truncate,802,809,6,2,2,5,0,1,0,1,6,6,2,1,1,1,0,1,1,0.1667,0,1,5,2,2,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_truncate_831,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,truncate,831,842,9,2,1,9,1,1,0,2,10,10,2,3,5,3,2,2,3,0.5,1,1,7,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_ceiling_862,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,ceiling,862,870,7,2,2,7,0,1,0,1,7,7,2,1,1,1,0,1,1,0.1429,0,1,6,3,3,0,0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_ceiling_889,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,ceiling,889,896,6,2,2,5,0,1,0,1,6,6,2,1,1,1,0,1,1,0.1667,0,1,5,2,2,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_ceiling_919,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,ceiling,919,930,9,2,1,10,1,1,0,2,12,12,2,3,5,3,2,2,3,0.4167,1,1,7,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_iterator_1104,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,iterator,1104,1111,6,2,2,6,0,3,0,1,6,6,2,1,2,2,1,1,1,0.3333,1,1,5,2,2,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_iterator_1137,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,iterator,1137,1207,55,2,5,27,7,10,0,14,47,59,14,6,10,9,2,1,6,0.2128,1,1,43,76,65,8,3,0.8904109589041096,0.2894736842105263,0.15789473684210525,0.0,0.0,0.0,0.0,0.2894736842105263,0.2631578947368421,medium
Lang-21f_org.apache.commons.lang3.time.DateUtils_iterator_1228,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,iterator,1228,1239,9,2,1,8,1,3,0,2,10,10,2,3,5,3,2,2,3,0.5,1,1,7,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_getFragment_1650,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,getFragment,1650,1657,6,3,3,6,0,1,0,1,6,6,2,1,2,2,1,1,1,0.3333,1,1,5,2,2,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_getFragment_1670,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,getFragment,1670,1710,28,3,4,13,14,1,0,5,22,28,8,1,3,6,0,1,1,0.1364,0,1,18,58,58,0,0,1.0,0.017241379310344827,0.8103448275862069,0.0,0.0,0.0,0.0,0.06896551724137931,0.10344827586206896,high
Lang-21f_org.apache.commons.lang3.time.DateUtils_getMillisPerUnit_1794,Lang,21,Lang-21f,org.apache.commons.lang3.time.DateUtils,getMillisPerUnit,1794,1816,21,1,1,3,2,0,0,3,17,21,6,0,1,1,0,1,0,0.0588,0,1,14,7,6,1,0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,medium
Lang-4f_org.apache.commons.lang3.text.translate.LookupTranslator_<init>_45,Lang,4,Lang-4f,org.apache.commons.lang3.text.translate.LookupTranslator,<init>,45,63,14,1,3,8,0,5,0,4,20,23,5,3,4,3,2,0,1,0.2,1,1,14,18,12,6,0,0.6666666666666666,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.16666666666666666,low
Lang-4f_org.apache.commons.lang3.text.translate.LookupTranslator_translate_69,Lang,4,Lang-4f,org.apache.commons.lang3.text.translate.LookupTranslator,translate,69,84,11,3,6,11,5,3,0,1,12,13,3,2,3,2,2,2,2,0.25,1,1,10,23,22,1,0,0.9565217391304348,0.30434782608695654,0.5217391304347826,0.0,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,medium
Lang-14f_org.apache.commons.lang3.StringUtils_isEmpty_183,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,isEmpty,183,185,2,1,0,2,0,2,1,1,1,0,1,0,0,0,0,1,0,0.0,0,0,1,9,9,0,0,1.0,0.3333333333333333,0.0,0.0,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,high
Lang-14f_org.apache.commons.lang3.StringUtils_containsAny_1588,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,containsAny,1588,1616,19,2,8,14,8,6,2,6,21,23,4,5,7,3,4,5,5,0.3333,1,1,17,61,45,16,0,0.7377049180327869,0.29508196721311475,0.26229508196721313,0.0,0.16393442622950818,0.0,0.0,0.2786885245901639,0.0,low
Lang-14f_org.apache.commons.lang3.StringUtils_replace_3836,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,replace,3836,3838,2,3,2,2,1,0,0,1,1,0,1,0,1,1,1,1,0,1.0,1,1,1,2,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
Lang-14f_org.apache.commons.lang3.StringUtils_deleteWhitespace_3562,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,deleteWhitespace,3562,3578,12,1,3,11,4,2,0,3,13,14,3,3,4,2,2,3,2,0.3077,1,1,11,17,14,3,0,0.8235294117647058,0.35294117647058826,0.0,0.0,0.23529411764705882,0.0,0.0,0.35294117647058826,0.058823529411764705,medium
Lang-14f_org.apache.commons.lang3.StringUtils_isBlank_222,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,isBlank,222,233,8,1,2,7,2,4,1,2,9,9,2,2,3,1,2,3,2,0.3333,1,1,7,20,17,3,0,0.85,0.45,0.0,0.0,0.15,0.0,0.0,0.4,0.0,medium
Lang-14f_org.apache.commons.lang3.StringUtils_trim_281,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,trim,281,283,2,1,0,2,0,1,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Lang-14f_org.apache.commons.lang3.StringUtils_trimToNull_307,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,trimToNull,307,310,3,1,1,3,0,0,0,0,2,1,1,0,0,0,0,1,0,0.0,0,0,2,2,2,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,high
Lang-14f_org.apache.commons.lang3.StringUtils_trimToEmpty_333,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,trimToEmpty,333,335,2,1,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Lang-14f_org.apache.commons.lang3.StringUtils_strip_448,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,strip,448,454,5,2,1,5,0,0,0,0,4,3,1,1,1,0,0,2,1,0.25,0,1,4,3,2,1,0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,low
Lang-14f_org.apache.commons.lang3.StringUtils_stripToNull_388,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,stripToNull,388,394,5,1,0,4,0,2,0,1,4,3,1,1,1,0,0,2,1,0.25,0,1,4,6,6,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,high
Lang-14f_org.apache.commons.lang3.StringUtils_stripToEmpty_418,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,stripToEmpty,418,420,2,1,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Lang-14f_org.apache.commons.lang3.StringUtils_stripStart_480,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,stripStart,480,498,14,2,3,13,4,7,3,3,12,14,4,3,5,3,2,3,3,0.4167,1,1,12,33,26,7,0,0.7878787878787878,0.42424242424242425,0.0,0.0,0.3333333333333333,0.0,0.0,0.18181818181818182,0.06060606060606061,medium
Lang-14f_org.apache.commons.lang3.StringUtils_stripEnd_525,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,stripEnd,525,543,13,2,2,13,6,7,3,7,11,13,4,3,5,3,2,3,3,0.4545,1,1,11,49,42,7,0,0.8571428571428571,0.2857142857142857,0.16326530612244897,0.0,0.22448979591836735,0.0,0.0,0.2857142857142857,0.04081632653061224,medium
Lang-14f_org.apache.commons.lang3.StringUtils_stripAll_595,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,stripAll,595,605,8,2,2,4,2,3,1,2,9,9,2,1,2,1,2,2,1,0.2222,1,1,7,14,10,4,0,0.7142857142857143,0.42857142857142855,0.0,0.0,0.21428571428571427,0.0,0.0,0.2857142857142857,0.07142857142857142,low
Lang-14f_org.apache.commons.lang3.StringUtils_stripAccents_628,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,stripAccents,628,655,23,1,1,15,4,3,0,7,36,36,2,3,3,1,0,2,3,0.0833,0,1,20,5,2,1,2,0.6666666666666666,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,low
Lang-14f_org.apache.commons.lang3.StringUtils_removeAccentsJava6_667,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,removeAccentsJava6,667,680,8,1,1,6,0,2,1,2,9,9,2,1,1,1,0,1,1,0.1111,0,1,6,7,2,5,0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,low
Lang-14f_org.apache.commons.lang3.StringUtils_equals_781,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,equals,781,792,8,2,1,9,0,3,2,2,7,6,1,3,4,1,1,4,3,0.5714,1,1,7,18,14,4,0,0.7777777777777778,0.16666666666666666,0.0,0.0,0.4444444444444444,0.0,0.0,0.3888888888888889,0.0,medium
Lang-14f_org.apache.commons.lang3.StringUtils_equalsIgnoreCase_815,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,equalsIgnoreCase,815,821,5,2,1,6,0,3,1,2,3,2,1,1,1,0,0,2,1,0.3333,0,1,3,12,12,0,0,1.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.4166666666666667,0.0,high
Lang-14f_org.apache.commons.lang3.StringUtils_indexOf_845,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,indexOf,845,850,4,2,1,4,0,0,0,1,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,4,3,1,0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,medium
Lang-14f_org.apache.commons.lang3.StringUtils_indexOf_878,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,indexOf,878,883,4,3,2,4,0,0,0,0,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,2,2,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,high
Lang-14f_org.apache.commons.lang3.StringUtils_indexOf_909,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,indexOf,909,914,4,2,1,3,0,2,1,1,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,8,5,3,0,0.625,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,low
Lang-14f_org.apache.commons.lang3.StringUtils_indexOf_949,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,indexOf,949,954,4,3,2,3,0,2,1,0,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,6,6,0,0,1.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,high
Lang-14f_org.apache.commons.lang3.StringUtils_ordinalIndexOf_990,Lang,14,Lang-14f,org.apache.commons.lang3.StringUtils,ordinalIndexOf,990,992,2,3,2,2,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
