method_id,project,bug_id,version_key,class_fqn,method_name,start_line,end_line,loc,num_params,num_local_vars,num_method_calls,num_arith_ops,num_rel_ops,num_logical_ops,num_literals,num_nodes,num_edges,cyclomatic_complexity,num_conditions,num_branches,num_joins,num_loops,num_returns,max_nesting_depth,branch_ratio,has_loop,has_branching,num_unique_lines
Lang-1f_org.apache.commons.lang3.concurrent.BasicThreadFactory_build_377,Lang,1,Lang-1f,org.apache.commons.lang3.concurrent.BasicThreadFactory,build,377,381,4,0,1,3,0,0,0,0,3,2,1,0,0,0,0,1,0,0.0,0,0,3
Lang-1f_org.apache.commons.lang3.concurrent.BasicThreadFactory_reset_361,Lang,1,Lang-1f,org.apache.commons.lang3.concurrent.BasicThreadFactory,reset,361,367,6,0,0,1,0,0,0,0,5,4,1,0,0,0,0,0,0,0.0,0,0,5
Lang-1f_org.apache.commons.lang3.text.StrBuilder_<init>_102,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,<init>,102,104,2,0,0,2,0,0,0,0,5,4,1,0,0,0,0,0,0,0.0,0,0,2
Lang-1f_org.apache.commons.lang3.text.StrBuilder_<init>_111,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,<init>,111,117,5,1,0,3,0,1,0,1,9,9,2,1,1,1,0,0,1,0.1111,0,1,5
Lang-1f_org.apache.commons.lang3.text.StrBuilder_<init>_125,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,<init>,125,133,7,1,0,5,1,1,0,0,11,10,1,1,1,0,0,0,1,0.0909,0,1,6
Lang-1f_org.apache.commons.lang3.text.StrBuilder_setNullText_172,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,setNullText,172,178,5,1,0,3,0,1,1,0,4,4,2,1,1,1,0,1,1,0.25,0,1,4
Lang-1f_org.apache.commons.lang3.text.StrBuilder_setLength_199,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,setLength,199,215,13,1,3,7,2,4,0,2,15,18,5,3,4,3,2,1,3,0.2667,1,1,12
Lang-1f_org.apache.commons.lang3.text.StrBuilder_ensureCapacity_233,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,ensureCapacity,233,240,6,1,0,3,1,1,0,3,5,5,2,1,1,1,0,1,1,0.2,0,1,5
Lang-1f_org.apache.commons.lang3.text.StrBuilder_minimizeCapacity_247,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,minimizeCapacity,247,254,6,0,0,5,0,1,0,2,5,5,2,1,1,1,0,1,1,0.2,0,1,5
Lang-1f_org.apache.commons.lang3.text.StrBuilder_length_187,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,length,187,189,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_charAt_308,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,charAt,308,313,4,1,0,4,0,2,1,1,4,4,2,1,1,1,0,1,1,0.25,0,1,3
Lang-1f_org.apache.commons.lang3.text.StrBuilder_setCharAt_325,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,setCharAt,325,331,5,2,1,4,0,2,1,1,5,5,2,1,1,1,0,1,1,0.2,0,1,4
Lang-1f_org.apache.commons.lang3.text.StrBuilder_deleteCharAt_342,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,deleteCharAt,342,348,5,1,0,4,1,2,1,3,5,5,2,1,1,1,0,1,1,0.2,0,1,4
Lang-1f_org.apache.commons.lang3.text.StrBuilder_deleteImpl_1667,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,deleteImpl,1667,1670,3,3,2,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0.0,0,0,2
Lang-1f_org.apache.commons.lang3.text.StrBuilder_toCharArray_356,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,toCharArray,356,363,6,0,0,3,0,1,0,3,5,4,1,1,1,0,0,2,1,0.2,0,1,5
Lang-1f_org.apache.commons.lang3.text.StrBuilder_toCharArray_375,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,toCharArray,375,384,8,2,2,4,1,1,0,2,7,6,1,1,1,0,0,2,1,0.1429,0,1,7
Lang-1f_org.apache.commons.lang3.text.StrBuilder_validateRange_2776,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,validateRange,2776,2787,8,2,1,6,0,3,0,2,9,11,4,3,3,3,0,1,3,0.3333,0,1,7
Lang-1f_org.apache.commons.lang3.text.StrBuilder_getChars_392,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,getChars,392,399,6,1,1,4,0,2,1,2,5,5,2,1,1,1,0,1,1,0.2,0,1,5
Lang-1f_org.apache.commons.lang3.text.StrBuilder_getChars_411,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,getChars,411,422,8,4,2,9,1,4,1,3,10,12,4,3,3,3,0,0,3,0.3,0,1,7
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendNewLine_434,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendNewLine,434,440,5,0,0,4,0,1,0,0,4,3,1,1,1,0,0,2,1,0.25,0,1,4
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendNull_447,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendNull,447,452,4,0,0,3,0,1,0,0,3,2,1,1,1,0,0,2,1,0.3333,0,1,3
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_461,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,461,466,4,1,0,5,0,1,0,0,3,2,1,1,2,1,1,2,1,0.6667,1,1,3
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_477,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,477,482,4,1,0,5,0,1,0,0,3,2,1,1,2,1,1,2,1,0.6667,1,1,3
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_495,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,495,500,4,3,2,5,0,1,0,0,3,2,1,1,2,1,1,2,1,0.6667,1,1,3
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_533,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,533,550,13,3,3,13,3,6,2,5,14,16,4,4,4,3,0,2,4,0.2857,0,1,12
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_561,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,561,563,2,2,1,3,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_572,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,572,584,10,1,2,8,1,2,0,2,9,9,2,2,2,1,0,2,2,0.2222,0,1,9
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_595,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,595,612,13,3,3,13,3,6,2,5,14,16,4,4,4,3,0,2,4,0.2857,0,1,12
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_622,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,622,634,10,1,2,8,1,2,0,2,9,9,2,2,2,1,0,2,2,0.2222,0,1,9
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_646,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,646,663,13,3,3,13,3,6,2,5,14,16,4,4,4,3,0,2,4,0.2857,0,1,12
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_672,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,672,684,10,1,2,8,1,2,0,2,9,9,2,2,2,1,0,2,2,0.2222,0,1,9
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_695,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,695,712,13,3,3,13,3,6,2,5,14,16,4,4,4,3,0,2,4,0.2857,0,1,12
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_721,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,721,733,10,1,2,7,1,2,0,2,9,9,2,2,2,1,0,2,2,0.2222,0,1,9
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_744,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,744,761,13,3,2,11,4,6,2,5,16,18,4,4,4,3,0,2,4,0.25,0,1,12
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_769,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,769,785,15,1,0,4,20,0,0,2,13,13,2,1,1,1,0,1,1,0.0769,0,1,13
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_808,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,808,810,2,1,0,3,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_818,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,818,820,2,1,0,3,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_828,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,828,830,2,1,0,3,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_append_838,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,append,838,840,2,1,0,3,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_851,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,851,853,2,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_863,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,863,865,2,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_877,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,877,879,2,3,2,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_890,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,890,892,2,2,1,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_902,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,902,904,2,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_914,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,914,916,2,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_928,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,928,930,2,3,2,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_942,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,942,944,2,3,2,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_954,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,954,956,2,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_968,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,968,970,2,3,2,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_980,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,980,982,2,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_994,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,994,996,2,3,1,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_1005,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,1005,1007,2,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_1016,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,1016,1018,2,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_1027,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,1027,1029,2,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_1038,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,1038,1040,2,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_1049,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,1049,1051,2,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendln_1060,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendln,1060,1062,2,1,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendAll_1093,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendAll,1093,1100,5,1,0,4,0,3,0,0,5,6,3,1,2,2,2,1,1,0.4,1,1,4
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendAll_1111,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendAll,1111,1118,5,1,0,6,0,3,0,0,4,5,3,1,2,2,1,1,1,0.5,1,1,4
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendWithSeparators_1131,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendWithSeparators,1131,1141,8,2,1,7,2,3,1,3,9,10,3,1,2,2,2,1,1,0.2222,1,1,7
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendWithSeparators_1153,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendWithSeparators,1153,1165,9,2,0,11,0,5,0,0,8,10,4,2,3,2,1,1,2,0.375,1,1,8
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendWithSeparators_1177,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendWithSeparators,1177,1188,8,2,0,10,0,3,0,0,7,9,4,2,3,2,1,1,2,0.4286,1,1,7
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendSeparator_1211,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendSeparator,1211,1213,2,1,0,2,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendSeparator_1242,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendSeparator,1242,1248,5,2,2,4,0,1,0,0,4,4,2,1,1,1,0,1,1,0.25,0,1,4
Lang-1f_org.apache.commons.lang3.text.StrBuilder_isEmpty_277,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,isEmpty,277,279,2,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendSeparator_1269,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendSeparator,1269,1274,4,1,0,4,0,1,0,1,3,3,2,1,1,1,0,1,1,0.3333,0,1,3
Lang-1f_org.apache.commons.lang3.text.StrBuilder_size_265,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,size,265,267,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendSeparator_1287,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendSeparator,1287,1294,6,2,1,5,0,1,0,1,4,4,2,1,1,1,0,1,1,0.25,0,1,4
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendSeparator_1316,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendSeparator,1316,1321,4,2,1,3,0,2,1,1,3,3,2,1,1,1,0,1,1,0.3333,0,1,3
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendSeparator_1343,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendSeparator,1343,1348,4,2,1,3,0,1,0,1,3,3,2,1,1,1,0,1,1,0.3333,0,1,3
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendPadding_1358,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendPadding,1358,1366,6,2,2,4,5,2,0,2,7,8,3,1,2,2,2,1,1,0.2857,1,1,5
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendFixedWidthPadLeft_1380,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendFixedWidthPadLeft,1380,1400,16,3,6,11,7,5,0,4,16,19,5,3,4,4,2,1,3,0.25,1,1,14
Lang-1f_org.apache.commons.lang3.text.StrBuilder_getNullText_162,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,getNullText,162,164,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendFixedWidthPadLeft_1412,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendFixedWidthPadLeft,1412,1414,2,3,2,3,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendFixedWidthPadRight_1427,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendFixedWidthPadRight,1427,1447,16,3,6,11,6,5,0,5,16,19,5,3,4,4,2,1,3,0.25,1,1,14
Lang-1f_org.apache.commons.lang3.text.StrBuilder_appendFixedWidthPadRight_1459,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,appendFixedWidthPadRight,1459,1461,2,3,2,3,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_insert_1473,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,insert,1473,1478,4,2,1,5,0,1,0,0,3,2,1,1,3,2,2,2,1,1.0,1,1,3
Lang-1f_org.apache.commons.lang3.text.StrBuilder_insert_1489,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,insert,1489,1505,13,2,3,9,3,3,0,2,12,14,4,3,3,2,0,1,3,0.25,0,1,12
Lang-1f_org.apache.commons.lang3.text.StrBuilder_validateIndex_2795,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,validateIndex,2795,2799,3,1,0,3,0,2,1,1,3,2,1,1,1,0,0,0,1,0.3333,0,1,2
Lang-1f_org.apache.commons.lang3.text.StrBuilder_insert_1542,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,insert,1542,1560,14,4,2,12,6,6,2,5,17,19,4,4,5,4,1,2,4,0.2941,1,1,13
Lang-1f_org.apache.commons.lang3.text.StrBuilder_insert_1570,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,insert,1570,1591,20,2,1,7,20,0,0,6,18,18,2,1,1,1,0,1,1,0.0556,0,1,18
Lang-1f_org.apache.commons.lang3.text.StrBuilder_insert_1516,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,insert,1516,1529,11,2,2,8,3,2,0,2,10,10,2,2,3,2,1,2,2,0.3,1,1,10
Lang-1f_org.apache.commons.lang3.text.StrBuilder_insert_1618,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,insert,1618,1620,2,2,1,3,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_insert_1630,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,insert,1630,1632,2,2,1,3,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_insert_1642,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,insert,1642,1644,2,2,1,3,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_insert_1654,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,insert,1654,1656,2,2,1,3,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_delete_1681,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,delete,1681,1688,6,2,2,4,1,1,0,1,5,5,2,1,1,1,0,1,1,0.2,0,1,5
Lang-1f_org.apache.commons.lang3.text.StrBuilder_deleteAll_1697,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,deleteAll,1697,1712,11,1,3,6,5,4,0,1,12,15,5,2,4,4,3,1,2,0.3333,1,1,10
Lang-1f_org.apache.commons.lang3.text.StrBuilder_deleteFirst_1720,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,deleteFirst,1720,1728,6,1,1,4,3,2,0,3,7,8,3,1,2,2,2,1,1,0.2857,1,1,5
Lang-1f_org.apache.commons.lang3.text.StrBuilder_deleteAll_1737,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,deleteAll,1737,1747,8,1,2,7,1,3,0,4,7,8,3,1,2,2,1,1,1,0.2857,1,1,7
Lang-1f_org.apache.commons.lang3.text.StrBuilder_indexOf_2331,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,indexOf,2331,2358,20,2,5,12,10,9,1,10,23,24,3,5,8,4,4,6,5,0.3478,1,1,19
Lang-1f_org.apache.commons.lang3.text.StrBuilder_deleteFirst_1755,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,deleteFirst,1755,1764,7,1,2,6,1,3,0,4,6,7,3,2,2,1,0,1,2,0.3333,0,1,6
Lang-1f_org.apache.commons.lang3.text.StrBuilder_deleteAll_1777,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,deleteAll,1777,1779,2,1,0,2,1,0,0,2,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_replace_1964,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,replace,1964,1969,5,5,4,3,0,0,0,0,2,1,1,0,0,0,0,1,0,0.0,0,0,2
Lang-1f_org.apache.commons.lang3.text.StrBuilder_deleteFirst_1791,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,deleteFirst,1791,1793,2,1,0,2,0,0,0,2,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_replaceImpl_1806,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,replaceImpl,1806,1816,8,5,5,6,4,2,0,2,7,7,2,2,2,1,0,0,2,0.2857,0,1,7
Lang-1f_org.apache.commons.lang3.text.StrBuilder_replace_1829,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,replace,1829,1834,5,3,3,4,1,1,0,1,4,3,1,0,0,0,0,1,0,0.0,0,0,4
Lang-1f_org.apache.commons.lang3.text.StrBuilder_replaceAll_1884,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,replaceAll,1884,1895,9,2,4,8,2,4,0,5,8,9,3,1,2,2,1,1,1,0.25,1,1,8
Lang-1f_org.apache.commons.lang3.text.StrBuilder_replaceFirst_1904,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,replaceFirst,1904,1914,8,2,4,7,1,4,0,5,7,8,3,2,2,1,0,1,2,0.2857,0,1,7
Lang-1f_org.apache.commons.lang3.text.StrBuilder_replaceAll_1928,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,replaceAll,1928,1930,2,2,1,2,1,0,0,2,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_replaceFirst_1943,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,replaceFirst,1943,1945,2,2,1,2,0,0,0,2,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_replaceImpl_1986,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,replaceImpl,1986,2006,16,5,7,8,9,7,2,6,15,17,4,3,5,3,3,2,3,0.3333,1,1,13
Lang-1f_org.apache.commons.lang3.text.StrMatcher_isMatch_300,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrMatcher,isMatch,300,302,2,4,2,2,0,1,0,3,1,0,1,0,0,0,0,1,0,0.0,0,0,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_trim_2036,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,trim,2036,2056,15,0,2,8,5,7,2,5,14,17,5,3,5,4,2,2,3,0.3571,1,1,14
Lang-1f_org.apache.commons.lang3.text.StrBuilder_startsWith_2067,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,startsWith,2067,2084,12,1,2,8,2,5,0,2,13,13,2,4,5,1,2,5,4,0.3846,1,1,11
Lang-1f_org.apache.commons.lang3.text.StrBuilder_endsWith_2094,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,endsWith,2094,2112,13,1,3,8,5,5,0,2,14,14,2,4,5,1,2,5,4,0.3571,1,1,12
Lang-1f_org.apache.commons.lang3.text.StrBuilder_subSequence_2120,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,subSequence,2120,2131,8,2,1,8,1,3,0,1,11,13,4,3,3,3,0,1,3,0.2727,0,1,7
Lang-1f_org.apache.commons.lang3.text.StrBuilder_substring_2157,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,substring,2157,2160,3,2,1,3,1,0,0,0,2,1,1,0,0,0,0,1,0,0.0,0,0,2
Lang-1f_org.apache.commons.lang3.text.StrBuilder_substring_2140,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,substring,2140,2142,2,1,0,2,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1
Lang-1f_org.apache.commons.lang3.text.StrBuilder_leftString_2174,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,leftString,2174,2182,7,1,0,5,0,2,0,4,5,4,1,2,2,0,0,3,2,0.4,0,1,5
Lang-1f_org.apache.commons.lang3.text.StrBuilder_rightString_2196,Lang,1,Lang-1f,org.apache.commons.lang3.text.StrBuilder,rightString,2196,2204,7,1,0,5,1,2,0,3,5,4,1,2,2,0,0,3,2,0.4,0,1,5
