loc,num_params,num_local_vars,num_method_calls,num_arith_ops,num_rel_ops,num_logical_ops,num_literals,num_nodes,num_edges,cyclomatic_complexity,num_conditions,num_branches,num_joins,num_loops,num_returns,max_nesting_depth,branch_ratio,has_loop,has_branching,num_unique_lines,num_total_mutants,frac_ROR,frac_AOR,frac_LOR,frac_COR,frac_SOR,frac_ORU,frac_LVR,frac_STD,project_Lang,project_Math
12.0,1.0,1.0,7,1.0,5,1.0,7.0,10.0,9.0,1,4,4,0,0,3.5,3,0.4,0,1,10,28.0,0.3571428571428571,0.0,0.0,0.1428571428571428,0.0,0.0,0.5,0.0,1,0
21.5,2.0,7.5,16,7.5,9,1.0,7.5,25.5,29.5,6,4,6,5,5,3.0,4,0.175,1,1,18,50.5,0.219047619047619,0.3428571428571428,0.0,0.0380952380952381,0.0,0.0,0.3047619047619048,0.0952380952380952,1,0
2.0,2.0,1.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
6.0,3.0,2.0,8,0.0,5,2.0,2.0,5.0,4.0,1,2,2,0,0,3.0,2,0.4,0,1,5,20.0,0.35,0.0,0.0,0.4,0.0,0.0,0.25,0.0,1,0
8.0,2.0,3.0,7,2.0,1,1.0,1.0,9.0,9.0,2,2,3,1,2,3.0,2,0.3333,1,1,7,13.0,0.1538461538461538,0.0,0.0,0.4166666666666665,0.0,0.0,0.3846153846153846,0.0,1,0
2.0,2.0,1.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
7.0,3.0,3.0,10,1.0,5,2.0,1.0,6.0,5.0,1,2,2,0,0,3.0,2,0.3333,0,1,6,22.0,0.3181818181818182,0.1818181818181818,0.0,0.3636363636363636,0.0,0.0,0.1363636363636363,0.0,1,0
2.0,1.0,0.0,1,0.0,1,0.0,0.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
13.0,2.0,3.0,7,4.0,4,0.0,5.0,11.0,10.0,1,4,4,0,0,3.5,4,0.3636,0,1,11,26.0,0.4615384615384615,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,1,0
13.0,2.0,3.0,7,4.0,4,0.0,5.0,11.0,10.0,1,4,4,0,0,3.5,4,0.3636,0,1,11,26.0,0.4615384615384615,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,1,0
2.0,1.0,0.0,2,0.0,0,0.0,1.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
7.0,2.0,1.0,4,0.0,1,0.0,0.0,6.0,4.0,1,1,1,0,0,3.0,1,0.1667,0,1,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2.0,1.0,0.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
7.0,2.0,1.0,4,0.0,1,0.0,0.0,6.0,4.0,1,1,1,0,0,3.0,1,0.1667,0,1,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2.0,1.0,0.0,2,0.0,0,0.0,1.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
7.0,2.0,1.0,4,0.0,1,0.0,0.0,6.0,4.0,1,1,1,0,0,3.0,1,0.1667,0,1,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2.0,1.0,0.0,2,0.0,0,0.0,1.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
7.0,2.0,1.0,4,0.0,1,0.0,0.0,6.0,4.0,1,1,1,0,0,3.0,1,0.1667,0,1,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
21.5,1.0,7.5,18,7.5,10,2.5,7.5,25.5,29.5,6,5,6,5,0,3.5,5,0.2,0,1,18,50.5,0.205607476635514,0.205607476635514,0.0,0.3644859813084112,0.0,0.0,0.2242990654205607,0.0,1,0
4.0,1.0,0.0,3,0.0,1,0.0,0.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
7.0,1.0,1.0,7,3.0,4,0.0,4.0,8.0,8.0,2,2,3,1,2,3.0,2,0.375,1,1,6,21.0,0.4285714285714285,0.1904761904761904,0.0,0.0,0.0,0.0,0.3809523809523809,0.0,1,0
7.0,1.0,1.0,8,2.0,1,0.0,1.0,8.0,8.0,2,2,3,1,2,3.0,2,0.375,1,1,6,12.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.4166666666666667,0.0,1,0
4.0,1.0,0.0,3,0.0,1,0.0,0.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4.0,1.0,0.0,3,0.0,1,0.0,0.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4.0,1.0,0.0,3,0.0,1,0.0,0.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4.0,1.0,0.0,3,0.0,1,0.0,0.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6.0,1.0,0.0,6,0.0,1,0.0,1.0,6.0,6.0,2,2,2,1,0,2.0,2,0.3333,0,1,5,3.0,0.3333333333333333,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.0,1,0
11.0,2.0,1.0,7,2.0,6,1.0,2.0,12.0,12.0,2,4,5,1,2,3.5,4,0.4167,1,1,10,24.0,0.4583333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.375,0.0,1,0
11.0,2.0,1.0,7,2.0,6,1.0,2.0,12.0,12.0,2,4,5,1,2,3.5,4,0.4167,1,1,10,24.0,0.4583333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.375,0.0,1,0
10.0,1.0,2.0,7,2.0,4,0.0,5.0,13.0,16.0,5,3,4,3,2,1.0,3,0.3077,1,1,9,16.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.375,0.0625,1,0
10.0,1.0,2.0,7,2.0,4,0.0,5.0,13.0,16.0,5,3,4,3,2,1.0,3,0.3077,1,1,9,16.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.375,0.0625,1,0
10.0,1.0,2.0,7,2.0,4,0.0,5.0,13.0,16.0,5,3,4,3,2,1.0,3,0.3077,1,1,9,16.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.375,0.0625,1,0
10.0,1.0,2.0,7,2.0,4,0.0,5.0,13.0,16.0,5,3,4,3,2,1.0,3,0.3077,1,1,9,16.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.375,0.0625,1,0
10.0,1.0,2.0,7,2.0,4,0.0,5.0,13.0,16.0,5,3,4,3,2,1.0,3,0.3077,1,1,9,16.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.375,0.0625,1,0
10.0,1.0,2.0,7,2.0,4,0.0,5.0,13.0,16.0,5,3,4,3,2,1.0,3,0.3077,1,1,9,16.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.375,0.0625,1,0
10.0,1.0,2.0,7,2.0,4,0.0,5.0,13.0,16.0,5,3,4,3,2,1.0,3,0.3077,1,1,9,16.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.375,0.0625,1,0
10.0,1.0,2.0,7,2.0,4,0.0,5.0,13.0,16.0,5,3,4,3,2,1.0,3,0.3077,1,1,9,16.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.375,0.0625,1,0
10.0,1.0,2.0,7,2.0,4,0.0,5.0,13.0,16.0,5,3,4,3,2,1.0,3,0.3077,1,1,9,16.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.375,0.0625,1,0
10.0,1.0,2.0,7,2.0,4,0.0,5.0,13.0,16.0,5,3,4,3,2,1.0,3,0.3077,1,1,9,16.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.375,0.0625,1,0
10.0,1.0,2.0,7,2.0,4,0.0,5.0,13.0,16.0,5,3,4,3,2,1.0,3,0.3077,1,1,9,16.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.375,0.0625,1,0
10.0,1.0,2.0,7,2.0,4,0.0,5.0,13.0,16.0,5,3,4,3,2,1.0,3,0.3077,1,1,9,16.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.375,0.0625,1,0
21.5,1.0,7.5,18,7.5,10,2.5,7.5,25.5,29.5,6,5,6,4,3,3.5,5,0.3704,1,1,18,50.5,0.3779527559055118,0.0629921259842519,0.0,0.3779527559055118,0.0,0.0,0.1456692913385826,0.0354330708661417,1,0
5.0,1.0,0.0,3,0.0,1,0.0,1.0,9.0,9.0,2,1,1,1,0,0.0,1,0.1111,0,1,5,7.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,1,0
7.0,1.0,0.0,5,1.0,1,0.0,0.0,10.0,9.0,1,1,1,0,0,0.0,1,0.1,0,1,6,8.0,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.357142857142857,1,0
10.0,1.0,2.0,8,1.0,2,0.0,2.0,9.0,9.0,2,2,2,1,0,2.0,2,0.2222,0,1,9,15.0,0.2666666666666666,0.2666666666666666,0.0,0.0,0.0,0.0,0.2666666666666666,0.2,1,0
5.0,1.0,0.0,3,0.0,2,1.0,1.0,4.0,4.0,2,1,1,1,0,1.0,1,0.25,0,1,4,11.0,0.2727272727272727,0.0,0.0,0.3636363636363636,0.0,0.0,0.1818181818181818,0.1818181818181818,1,0
13.0,1.0,3.0,7,2.0,4,0.0,2.0,15.0,18.0,5,3,4,3,2,1.0,3,0.2667,1,1,12,18.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,1,0
6.0,1.0,0.0,3,0.0,1,0.0,2.0,5.0,5.0,2,1,1,1,0,1.0,1,0.2,0,1,5,9.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.2222222222222222,1,0
6.0,0.0,0.0,5,0.0,1,0.0,2.0,5.0,5.0,2,1,1,1,0,1.0,1,0.2,0,1,5,9.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.2222222222222222,1,0
4.0,1.0,0.0,4,0.0,2,1.0,1.0,4.0,4.0,2,1,1,1,0,1.0,1,0.25,0,1,3,12.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,1,0
5.0,2.0,1.0,4,0.0,2,1.0,1.0,5.0,5.0,2,1,1,1,0,1.0,1,0.2,0,1,4,13.0,0.4615384615384615,0.0,0.0,0.3076923076923077,0.0,0.0,0.1538461538461538,0.0769230769230769,1,0
5.0,1.0,0.0,4,1.0,2,1.0,3.0,5.0,5.0,2,1,1,1,0,1.0,1,0.2,0,1,4,21.0,0.2857142857142857,0.1904761904761904,0.0,0.1904761904761904,0.0,0.0,0.2857142857142857,0.0476190476190476,1,0
3.0,3.0,2.0,2,1.0,0,0.0,0.0,2.0,1.0,1,0,0,0,0,0.0,0,0.0,0,0,2,6.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1,0
6.0,0.0,0.0,3,0.0,1,0.0,3.0,5.0,4.0,1,1,1,0,0,2.0,1,0.2,0,1,5,10.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.1,1,0
8.0,2.0,2.0,4,1.0,1,0.0,2.0,7.0,6.0,1,1,1,0,0,2.0,1,0.1429,0,1,7,13.0,0.2307692307692307,0.3076923076923077,0.0,0.0,0.0,0.0,0.3076923076923077,0.1538461538461538,1,0
8.0,2.0,1.0,6,0.0,3,0.0,2.0,9.0,11.0,4,3,3,3,0,1.0,3,0.3333,0,1,7,12.0,0.75,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333,1,0
6.0,1.0,1.0,4,0.0,2,1.0,2.0,5.0,5.0,2,1,1,1,0,1.0,1,0.2,0,1,5,14.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.1428571428571428,1,0
8.0,3.5,2.0,9,1.0,4,1.0,3.0,10.0,12.0,4,3,3,3,0,0.0,3,0.3,0,1,7,25.0,0.48,0.16,0.0,0.16,0.0,0.0,0.16,0.04,1,0
5.0,0.0,0.0,4,0.0,1,0.0,0.0,4.0,3.0,1,1,1,0,0,2.0,1,0.25,0,1,4,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.357142857142857,1,0
4.0,0.0,0.0,3,0.0,1,0.0,0.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4.0,1.0,0.0,5,0.0,1,0.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
13.0,3.0,3.0,13,3.0,6,2.0,5.0,14.0,16.0,4,4,4,3,0,2.0,4,0.2857,0,1,12,45.0,0.3555555555555555,0.2666666666666666,0.0,0.1777777777777777,0.0,0.0,0.1333333333333333,0.0666666666666666,1,0
10.0,1.0,2.0,8,1.0,2,0.0,2.0,9.0,9.0,2,2,2,1,0,2.0,2,0.2222,0,1,9,15.0,0.2666666666666666,0.2666666666666666,0.0,0.0,0.0,0.0,0.2666666666666666,0.2,1,0
13.0,3.0,3.0,13,3.0,6,2.0,5.0,14.0,16.0,4,4,4,3,0,2.0,4,0.2857,0,1,12,45.0,0.3555555555555555,0.2666666666666666,0.0,0.1777777777777777,0.0,0.0,0.1333333333333333,0.0666666666666666,1,0
10.0,1.0,2.0,8,1.0,2,0.0,2.0,9.0,9.0,2,2,2,1,0,2.0,2,0.2222,0,1,9,15.0,0.2666666666666666,0.2666666666666666,0.0,0.0,0.0,0.0,0.2666666666666666,0.2,1,0
13.0,3.0,3.0,13,3.0,6,2.0,5.0,14.0,16.0,4,4,4,3,0,2.0,4,0.2857,0,1,12,45.0,0.3555555555555555,0.2666666666666666,0.0,0.1777777777777777,0.0,0.0,0.1333333333333333,0.0666666666666666,1,0
10.0,1.0,2.0,7,1.0,2,0.0,2.0,9.0,9.0,2,2,2,1,0,2.0,2,0.2222,0,1,9,15.0,0.2666666666666666,0.2666666666666666,0.0,0.0,0.0,0.0,0.2666666666666666,0.2,1,0
13.0,3.0,2.0,11,4.0,6,2.0,5.0,16.0,18.0,4,4,4,3,0,2.0,4,0.25,0,1,12,41.0,0.3902439024390244,0.1951219512195122,0.0,0.1951219512195122,0.0,0.0,0.1463414634146341,0.073170731707317,1,0
15.0,1.0,0.0,4,7.5,0,0.0,2.0,13.0,13.0,2,1,1,1,0,1.0,1,0.0769,0,1,13,25.0,0.0,0.32,0.0,0.08,0.0,0.0,0.16,0.357142857142857,1,0
5.0,1.0,1.0,3,3.0,0,0.0,1.0,4.0,3.0,1,0,0,0,0,1.0,0,0.0,0,0,4,8.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,1,0
8.0,2.0,1.0,6,2.0,4,1.0,4.0,9.0,10.0,3,1,2,2,2,1.0,1,0.2222,1,1,7,21.0,0.3333333333333333,0.0,0.0,0.1904761904761904,0.0,0.0,0.2857142857142857,0.1904761904761904,1,0
9.0,2.0,2.0,11,0.0,3,1.0,2.0,8.0,10.0,4,2,3,2,1,1.0,2,0.375,1,1,8,15.0,0.2666666666666666,0.0,0.0,0.4,0.0,0.0,0.1333333333333333,0.2,1,0
8.0,2.0,1.0,9,0.0,2,0.0,1.0,7.0,9.0,4,2,3,2,1,1.0,2,0.4286,1,1,7,7.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.357142857142857,1,0
6.0,2.0,2.0,4,5.0,2,0.0,2.0,7.0,8.0,3,1,2,2,2,1.0,1,0.2857,1,1,5,16.0,0.375,0.25,0.0,0.0,0.0,0.0,0.25,0.125,1,0
14.0,3.0,6.0,10,7.0,4,0.0,3.0,14.0,16.0,4,2,3,3,2,1.0,2,0.2143,1,1,12,41.0,0.2439024390243902,0.4878048780487805,0.0,0.0,0.0,0.0,0.1463414634146341,0.1219512195121951,1,0
14.0,3.0,6.0,10,6.0,4,0.0,4.0,14.0,16.0,4,2,3,3,2,1.0,2,0.2143,1,1,12,39.0,0.2564102564102564,0.4102564102564102,0.0,0.0,0.0,0.0,0.2051282051282051,0.1282051282051282,1,0
4.0,2.0,1.0,5,0.0,1,0.0,0.0,3.0,2.0,1,1,3,2,2,2.0,1,0.6189,1,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
12.0,2.0,3.0,8,3.0,3,0.0,3.0,11.0,12.0,3,2,2,2,0,1.0,2,0.1818,0,1,11,29.0,0.1724137931034483,0.4137931034482758,0.0,0.0,0.0,0.0,0.2068965517241379,0.2068965517241379,1,0
3.0,1.0,0.0,3,0.0,2,1.0,1.0,3.0,2.0,1,1,1,0,0,0.0,1,0.3333,0,1,2,12.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,1,0
14.0,3.5,2.0,12,6.0,6,2.0,5.0,17.0,19.0,4,4,5,4,1,2.0,4,0.2941,1,1,13,50.5,0.3137254901960784,0.3137254901960784,0.0,0.1568627450980392,0.0,0.0,0.1176470588235294,0.0980392156862745,1,0
20.0,2.0,1.0,7,7.5,0,0.0,6.0,18.0,18.0,2,1,1,1,0,1.0,1,0.0556,0,1,18,50.5,0.0,0.4444444444444444,0.0,0.037037037037037,0.0,0.0,0.2222222222222222,0.2962962962962963,1,0
11.0,2.0,2.0,8,3.0,2,0.0,2.0,10.0,10.0,2,2,3,2,1,2.0,2,0.3,1,1,10,25.0,0.16,0.48,0.0,0.0,0.0,0.0,0.16,0.2,1,0
6.0,2.0,2.0,4,1.0,1,0.0,1.0,5.0,5.0,2,1,1,1,0,1.0,1,0.2,0,1,5,11.0,0.2727272727272727,0.3636363636363636,0.0,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,1,0
11.0,1.0,3.0,6,5.0,4,0.0,1.0,12.0,15.0,5,2,4,4,3,1.0,2,0.3333,1,1,10,20.0,0.6,0.2,0.0,0.0,0.0,0.0,0.1,0.1,1,0
6.0,1.0,1.0,4,3.0,2,0.0,3.0,7.0,8.0,3,1,2,2,2,1.0,1,0.2857,1,1,5,17.0,0.3529411764705882,0.2352941176470588,0.0,0.0,0.0,0.0,0.3529411764705882,0.0588235294117647,1,0
8.0,1.0,2.0,7,1.0,3,0.0,4.0,7.0,8.0,3,1,2,2,1,1.0,1,0.2857,1,1,7,21.0,0.3333333333333333,0.1904761904761904,0.0,0.0,0.0,0.0,0.3809523809523809,0.0952380952380952,1,0
20.0,2.0,5.0,12,7.5,9,1.0,7.5,23.0,24.0,3,5,6,4,4,3.5,5,0.3478,1,1,18,50.5,0.4032258064516129,0.1935483870967742,0.0,0.064516129032258,0.0,0.0,0.3225806451612903,0.0161290322580645,1,0
7.0,1.0,2.0,6,1.0,3,0.0,4.0,6.0,7.0,3,2,2,1,0,1.0,2,0.3333,0,1,6,20.0,0.35,0.2,0.0,0.0,0.0,0.0,0.4,0.05,1,0
2.0,1.0,0.0,2,1.0,0,0.0,2.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
5.0,3.5,4.0,3,0.0,0,0.0,0.0,2.0,1.0,1,0,0,0,0,1.0,0,0.0,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357142857142857,1,0
2.0,1.0,0.0,2,0.0,0,0.0,2.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
8.0,3.5,5.0,6,4.0,2,0.0,2.0,7.0,7.0,2,2,2,1,0,0.0,2,0.2857,0,1,7,30.0,0.2,0.5333333333333333,0.0,0.0,0.0,0.0,0.1333333333333333,0.1333333333333333,1,0
5.0,3.0,3.0,4,1.0,1,0.0,1.0,4.0,3.0,1,0,0,0,0,1.0,0,0.0,0,0,4,9.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,1,0
9.0,2.0,4.0,8,2.0,4,0.0,5.0,8.0,9.0,3,1,2,2,1,1.0,1,0.25,1,1,8,28.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.3571428571428571,0.0714285714285714,1,0
8.0,2.0,4.0,7,1.0,4,0.0,5.0,7.0,8.0,3,2,2,1,0,1.0,2,0.2857,0,1,7,23.0,0.3478260869565217,0.1739130434782608,0.0,0.0,0.0,0.0,0.4347826086956521,0.0434782608695652,1,0
2.0,2.0,1.0,2,1.0,0,0.0,2.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
2.0,2.0,1.0,2,0.0,0,0.0,2.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
16.0,3.5,7.0,8,7.5,7,2.0,6.0,15.0,17.0,4,3,5,3,3,2.0,3,0.3333,1,1,13,50.5,0.2786885245901639,0.3278688524590163,0.0,0.1311475409836065,0.0,0.0,0.1967213114754098,0.0655737704918032,1,0
15.0,0.0,2.0,8,5.0,7,2.0,5.0,14.0,17.0,5,3,5,4,2,2.0,3,0.3571,1,1,14,47.0,0.4468085106382978,0.0851063829787234,0.0,0.1702127659574468,0.0,0.0,0.2127659574468085,0.0851063829787234,1,0
12.0,1.0,2.0,8,2.0,5,0.0,2.0,13.0,13.0,2,4,5,1,2,3.5,4,0.3846,1,1,11,22.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.4090909090909091,0.0,1,0
13.0,1.0,3.0,8,5.0,5,0.0,2.0,14.0,14.0,2,4,5,1,2,3.5,4,0.3571,1,1,12,26.0,0.5,0.1538461538461538,0.0,0.0,0.0,0.0,0.3461538461538461,0.0,1,0
3.0,2.0,1.0,3,1.0,0,0.0,0.0,2.0,1.0,1,0,0,0,0,1.0,0,0.0,0,0,2,5.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.2,1,0
7.0,1.0,0.0,5,0.0,2,0.0,4.0,5.0,4.0,1,2,2,0,0,3.0,2,0.4,0,1,5,12.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,0
7.0,1.0,0.0,5,1.0,2,0.0,3.0,5.0,4.0,1,2,2,0,0,3.0,2,0.4,0,1,5,14.0,0.4285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1,0
9.0,2.0,1.0,6,2.0,4,1.0,4.0,7.0,7.0,2,3,3,1,0,3.0,3,0.4286,0,1,7,31.0,0.3870967741935484,0.2580645161290322,0.0,0.1290322580645161,0.0,0.0,0.1935483870967742,0.032258064516129,1,0
2.0,1.0,0.0,2,0.0,1,0.0,2.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,7.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1,0
2.0,1.0,0.0,2,0.0,1,0.0,2.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,7.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1,0
10.0,2.0,3.0,5,4.0,5,1.0,5.0,11.0,11.0,2,2,3,1,2,3.0,2,0.2727,1,1,9,28.0,0.4642857142857143,0.0,0.0,0.1428571428571428,0.0,0.0,0.3571428571428571,0.0357142857142857,1,0
2.0,1.0,0.0,2,0.0,0,0.0,1.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
9.0,2.0,2.0,4,4.0,4,0.0,4.0,10.0,10.0,2,2,3,1,2,3.0,2,0.3,1,1,8,21.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.3809523809523809,0.0476190476190476,1,0
2.0,1.0,0.0,2,0.0,0,0.0,1.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
2.0,1.0,0.0,2,0.0,0,0.0,1.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
2.0,1.0,0.0,2,1.0,0,0.0,1.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,6.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1,0
8.0,2.0,2.0,4,5.0,4,0.0,5.0,9.0,9.0,2,2,3,1,2,3.0,2,0.3333,1,1,7,27.0,0.4444444444444444,0.1481481481481481,0.0,0.0,0.0,0.0,0.3703703703703703,0.037037037037037,1,0
2.0,1.0,0.0,2,1.0,0,0.0,1.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,6.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1,0
17.0,2.0,4.0,12,7.5,10,2.0,7.5,20.0,22.0,4,5,6,5,4,3.5,5,0.4,1,1,16,50.5,0.3733333333333333,0.2133333333333333,0.0,0.1066666666666666,0.0,0.0,0.2933333333333333,0.0133333333333333,1,0
10.0,2.0,3.0,5,6.0,5,1.0,7.5,11.0,11.0,2,2,3,1,2,3.0,2,0.2727,1,1,9,42.0,0.3095238095238095,0.1904761904761904,0.0,0.0952380952380952,0.0,0.0,0.3809523809523809,0.0238095238095238,1,0
13.0,1.0,3.0,7,3.0,5,1.0,2.0,14.0,14.0,2,3,4,1,2,3.5,3,0.2857,1,1,12,29.0,0.4482758620689655,0.1379310344827586,0.0,0.1379310344827586,0.0,0.0,0.2758620689655172,0.0,1,0
4.0,1.0,0.0,3,0.0,0,0.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
11.0,1.0,1.0,5,3.0,4,0.0,2.0,12.0,12.0,2,3,4,1,2,3.5,3,0.3333,1,1,10,22.0,0.4545454545454545,0.1818181818181818,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,1,0
2.0,0.0,0.0,2,0.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
2.0,0.0,0.0,3,0.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
